"tax_id","tax_level","genus_tax_id","name","common_name","category","is_phage","nt_bpm","nt_base_count","nt_count","nt_contigs","nt_contig_b","nt_percent_identity","nt_alignment_length","nt_e_value","nr_bpm","nr_base_count","nr_count","nr_contigs","nr_contig_b","nr_percent_identity","nr_alignment_length","nr_e_value","species_tax_ids","known_pathogen","sample_ID","short_name_id","protocol","mean_nt_bpm","sd_nt_bpm","z_score"
848,2,"848","Fusobacterium","","bacteria",FALSE,2571.43,323563,422,NA,NA,94.7162,555.145,"10^-177.487",NA,NA,NA,NA,NA,NA,NA,"","[2663009, 1583098, 671211, 155615, 76859, 76857, 860, 859, 851]",2,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,2572.43
841,2,"841","Roseburia","","bacteria",FALSE,33.3466,4196,7,NA,NA,94.2127,457.286,"10^-104.912",NA,NA,NA,NA,NA,NA,NA,"","[301301]",0,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,34.3466
838,2,"838","Prevotella","","bacteria",FALSE,4688.04,589896,736,NA,NA,93.5649,565.818,"10^-195.205",NA,NA,NA,NA,NA,NA,NA,"","[2913616, 2691580, 1177574, 712471, 652722, 652716, 470565, 282402, 159272, 52227, 28137, 28133, 28132, 28131, 28129, 28128, 28125]",3,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,4689.04
836,2,"836","Porphyromonas","","bacteria",FALSE,38863.8,4890233,5725,2,34775,93.5853,668.968,"10^-215.223",276.365,34775,28,2,34775,99.1143,371.286,"10^-247.989","[712435, 393921, 322095, 28124, 28123, 837]",1,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,38864.8
830,2,"830","Butyrivibrio","","bacteria",FALSE,5.74584,723,1,NA,NA,83.069,189,"10^-72.5764",NA,NA,NA,NA,NA,NA,NA,"","[45851]",0,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,6.74584
816,2,"816","Bacteroides","","bacteria",FALSE,618.199,77788,107,NA,NA,96.8163,511.308,"10^-175.092",NA,NA,NA,NA,NA,NA,NA,"","[28119, 28116, 28113, 28111, 817]",0,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,619.199
724,2,"724","Haemophilus","","bacteria",FALSE,2598.36,326952,488,NA,NA,95.0876,478.129,"10^-167.29",NA,NA,NA,NA,NA,NA,NA,"","[712310, 249188, 735, 729, 727, 726]",2,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,2599.36
713,2,"713","Actinobacillus","","bacteria",FALSE,3.34578,421,1,NA,NA,99.515,206,"10^-126.748",NA,NA,NA,NA,NA,NA,NA,"","[718]",0,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,4.34578
642,2,"642","Aeromonas","","bacteria",FALSE,56.8703,7156,10,NA,NA,97.2845,561.1,"10^-209.323",NA,NA,NA,NA,NA,NA,NA,"","[2778059, 329130, 196024, 654, 648, 644]",3,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,57.8703
570,2,"570","Klebsiella","","bacteria",FALSE,32.8856,4138,6,NA,NA,96.4635,430.667,"10^-166.078",NA,NA,NA,NA,NA,NA,NA,"","[573]",1,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,33.8856
561,2,"561","Escherichia","","bacteria",FALSE,18.7237,2356,3,NA,NA,98.1417,477.333,"10^-276.782",NA,NA,NA,NA,NA,NA,NA,"","[562]",1,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,19.7237
538,2,"538","Eikenella","","bacteria",FALSE,50.2106,6318,11,NA,NA,94.7294,400.364,"10^-227.639",NA,NA,NA,NA,NA,NA,NA,"","[2528037, 539]",1,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,51.2106
482,2,"482","Neisseria","","bacteria",FALSE,33734.2,4244784,5629,3,54636,95.2214,555.538,"10^-208.718",434.205,54636,50,3,54636,98.142,387.6,"10^-253.322","[2972775, 2937985, 2666100, 1871109, 1739524, 655307, 267212, 237778, 33053, 28449, 496, 495, 490, 489, 488, 487, 486, 485, 484, 483]",2,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,33735.2
475,2,"475","Moraxella","","bacteria",FALSE,147.588,18571,28,1,6146,97.0614,506.536,"10^-210.677",48.8436,6146,3,1,6146,59.8,391,"10^-141.217","[34062, 480, 476]",1,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,148.588
469,2,"469","Acinetobacter","","bacteria",FALSE,497.814,62640,74,NA,NA,97.3125,672.77,"10^-220.011",NA,NA,NA,NA,NA,NA,NA,"","[2929509, 1827285, 108980, 106649, 70346, 40214, 29430]",0,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,498.814
407,2,"407","Methylobacterium","","bacteria",FALSE,11.5394,1452,2,NA,NA,95.386,553.5,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[570505]",0,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,12.5394
374,2,"374","Bradyrhizobium","","bacteria",FALSE,1966.64,247462,403,NA,NA,94.2617,425.079,"10^-198.978",884.423,111287,115,1,111287,57,579,"10^-229.258","[3049772, 3039159, 3039155, 3039153, 2992140, 2976822, 2840469, 2748629, 2715960, 2170627, 1521768, 1437360, 1404768, 1404443, 1404367, 1355477, 1325120, 1325100, 931866, 858423, 722472, 574727, 288000, 255045, 244734, 83637, 83627, 376, 375]",0,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",8611.3,12178.2172496634,-0.545491542174732
286,2,"286","Pseudomonas","","bacteria",FALSE,4056.28,510402,587,NA,NA,96.8979,660.388,"10^-252.541",NA,NA,NA,NA,NA,NA,NA,"","[3019967, 3018930, 3003351, 2944252, 2939495, 2853159, 2829498, 2745514, 2745511, 2590776, 2487887, 2213015, 2056231, 1785161, 1573720, 1338689, 1306993, 1303853, 1206777, 706544, 485880, 319939, 198620, 198618, 86265, 78327, 76761, 76760, 76759, 75588, 47880, 47878, 303, 296, 294, 287]",3,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",804.54,1137.79137947165,2.85630894177398
222,2,"222","Achromobacter","","bacteria",FALSE,15.8547,1995,2,NA,NA,86.8785,104,"10^-35.8268",NA,NA,NA,NA,NA,NA,NA,"","[85698]",1,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,16.8547
194,2,"194","Campylobacter","","bacteria",FALSE,52.5073,6607,10,NA,NA,94.9161,499.4,"10^-161.549",NA,NA,NA,NA,NA,NA,NA,"","[204, 199]",0,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,53.5073
157,2,"157","Treponema","","bacteria",FALSE,157.212,19782,39,NA,NA,92.07,331.949,"10^-80.7913",NA,NA,NA,NA,NA,NA,NA,"","[2749432, 2563662, 1643513, 1643512, 1539298, 81028, 69710, 58231, 158]",2,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,158.212
68,2,"68","Lysobacter","","bacteria",FALSE,7.18429,904,1,NA,NA,82.993,147,"10^-53.4723",NA,NA,NA,NA,NA,NA,NA,"","[2992573]",0,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,8.18429
-200,2,"-200","all taxa with neither family nor genus classification","","",FALSE,6262.06,787956,1074,NA,NA,93.545,526.169,"10^-201.693",306.485,38565,27,2,38565,46.3741,291.556,"10^-66.4607","[2960088, 2832643, 2828146, 2827897, 2827678, 2826540, 2826523, 2826488, 2825396, 2825246, 2823564, 2823563, 2558631, 2558616, 2548099, 2528025, 2100421, 2026795, 1978231, 1869227, 1394709, 155900, 77133, 38018]",0,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,6263.06
-200010841,2,"-200010841","non-genus-specific reads in family Microviridae","","viruses",FALSE,3.24247,408,1,NA,NA,97.619,210,"10^-123.995",NA,NA,NA,NA,NA,NA,NA,"","[2202644]",0,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,4.24247
-200010860,2,"-200010860","non-genus-specific reads in family Inoviridae","","viruses",FALSE,395.883,49814,67,NA,NA,95.653,470.343,"10^-203.385",NA,NA,NA,NA,NA,NA,NA,"","[2219103]",0,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,396.883
-200031979,2,"-200031979","non-genus-specific reads in family Clostridiaceae","","bacteria",FALSE,3.52857,444,1,NA,NA,87.866,239,"10^-110.901",NA,NA,NA,NA,NA,NA,NA,"","[1898204]",0,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,4.52857
-200041294,2,"-200041294","non-genus-specific reads in family Nitrobacteraceae","","bacteria",FALSE,20.7184,2607,4,NA,NA,85.9985,347,"10^-157.427",NA,NA,NA,NA,NA,NA,NA,"","[2072420]",0,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,21.7184
-200171551,2,"-200171551","non-genus-specific reads in family Porphyromonadaceae","","bacteria",FALSE,20.3846,2565,4,NA,NA,83.2503,247.75,"10^-99.7347",NA,NA,NA,NA,NA,NA,NA,"","[2049046]",0,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,21.3846
-200186803,2,"-200186803","non-genus-specific reads in family Lachnospiraceae","","bacteria",FALSE,1032.72,129947,172,NA,NA,94.9799,540.384,"10^-179.506",NA,NA,NA,NA,NA,NA,NA,"","[2109691, 2093742, 712991, 712982, 699240]",0,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,1033.72
-200216572,2,"-200216572","non-genus-specific reads in family Oscillospiraceae","","bacteria",FALSE,8.37637,1054,2,NA,NA,85.009,331.5,"10^-145.426",NA,NA,NA,NA,NA,NA,NA,"","[2485925]",0,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,9.37637
-200543314,2,"-200543314","non-genus-specific reads in family Eubacteriales Family XIII. Incertae Sedis","","bacteria",FALSE,564.277,71003,87,NA,NA,93.4172,626.69,"10^-221.907",NA,NA,NA,NA,NA,NA,NA,"","[143393, 76124]",0,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,565.277
-201251902,2,"-201251902","non-genus-specific reads in family Melicharidae","","eukaryota",FALSE,2.11396,266,1,NA,NA,95.833,120,"10^-62.4809",NA,NA,NA,NA,NA,NA,NA,"","[1712317]",0,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,3.11396
-202169529,2,"-202169529","non-genus-specific reads in family Ackermannviridae","","viruses",FALSE,7.65318,963,1,NA,NA,96.542,723,"10^-112.24",NA,NA,NA,NA,NA,NA,NA,"","[2831612]",0,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,8.65318
-202171990,2,"-202171990","non-genus-specific reads in family Candidatus Nanogingivalaceae","","bacteria",FALSE,10.1407,1276,2,NA,NA,84.2657,452.5,"10^-119.657",NA,NA,NA,NA,NA,NA,NA,"","[2725942]",0,"RDC_INC_PAN_b_007_T_775833_taxon_report","PAN007","PtCl4 eSISPA",0,0,11.1407
2979332,2,"2979332","Prescottella","","bacteria",FALSE,12.3717,1660,1,NA,NA,86.905,84,"10^-29.6989",NA,NA,NA,NA,NA,NA,NA,"","[1323361]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",106.427,150.510506802681,-0.614183807867463
2974257,2,"2974257","Hoylesella","","bacteria",FALSE,209.178,28067,32,NA,NA,92.3889,542,"10^-143.665",NA,NA,NA,NA,NA,NA,NA,"","[76123, 28127]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,210.178
2974251,2,"2974251","Segatella","","bacteria",FALSE,3023.1,405632,435,NA,NA,86.1236,605.676,"10^-201.491",98.9211,13273,8,1,13273,97.3,291,"10^-185.419","[305719, 228604, 28135]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,3024.1
2948690,2,"2948690","Efbeekayvirus","","viruses",TRUE,3.07056,412,1,NA,NA,97.692,260,"10^-156.839",NA,NA,NA,NA,NA,NA,NA,"","[2996116]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,4.07056
2946832,2,"2946832","Bohxovirus","","viruses",TRUE,4.77725,641,1,NA,NA,94.231,52,"10^-18.9282",NA,NA,NA,NA,NA,NA,NA,"","[2955512]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,5.77725
2901164,2,"2901164","Stutzerimonas","","bacteria",FALSE,85.8861,11524,11,NA,NA,89.9714,181.273,"10^-86.2558",NA,NA,NA,NA,NA,NA,NA,"","[316]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,86.8861
2837506,2,"2837506","Niallia","","bacteria",FALSE,18.8407,2528,5,NA,NA,96.0778,318.6,"10^-186.544",NA,NA,NA,NA,NA,NA,NA,"","[1397]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,19.8407
2767887,2,"2767887","Ligilactobacillus","","bacteria",FALSE,28.8647,3873,4,NA,NA,82.8852,176.25,"10^-66.6075",NA,NA,NA,NA,NA,NA,NA,"","[1623]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,29.8647
2767353,2,"2767353","Lancefieldella","","bacteria",FALSE,3979.18,533917,691,NA,NA,91.5804,587.899,"10^-154.695",NA,NA,NA,NA,NA,NA,NA,"","[1382]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,3980.18
2759736,2,"2759736","Lacticaseibacillus","","bacteria",FALSE,6.0964,818,1,NA,NA,95.921,662,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[1597]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,7.0964
2742598,2,"2742598","Limosilactobacillus","","bacteria",FALSE,32.7998,4401,5,NA,NA,95.7702,674.6,"10^-256.032",NA,NA,NA,NA,NA,NA,NA,"","[1633, 1632, 1613]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,33.7998
2719313,2,"2719313","Enterocloster","","bacteria",FALSE,5.50762,739,1,NA,NA,88.488,582,"10^-293.726",NA,NA,NA,NA,NA,NA,NA,"","[208479]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,6.50762
2560176,2,"2560176","Mimasvirus","","viruses",TRUE,2.2582,303,1,NA,NA,97.887,142,"10^-80.2486",NA,NA,NA,NA,NA,NA,NA,"","[2560628]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,3.2582
2529408,2,"2529408","Schaalia","","bacteria",FALSE,1477.4,198234,352,NA,NA,92.478,319.196,"10^-157.878",NA,NA,NA,NA,NA,NA,NA,"","[181487, 52773, 1660]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,1478.4
2316020,2,"2316020","Mediterraneibacter","","bacteria",FALSE,9.08497,1219,1,NA,NA,90,60,"10^-20.2384",NA,NA,NA,NA,NA,NA,NA,"","[33038]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,10.08497
2093823,2,"2093823","Nanosynbacter","","bacteria",FALSE,18.7662,2518,3,NA,NA,95.4336,661.333,"10^-170.094",NA,NA,NA,NA,NA,NA,NA,"","[2933970, 2899133, 2572088]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,19.7662
2025617,2,"2025617","Ketobacter","","bacteria",FALSE,46.58,6250,9,NA,NA,80.2343,535.667,"10^-208.6",NA,NA,NA,NA,NA,NA,NA,"","[1917421]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,47.58
1926672,2,"1926672","Prevotellamassilia","","bacteria",FALSE,20.5101,2752,5,NA,NA,87.1004,257,"10^-117.46",NA,NA,NA,NA,NA,NA,NA,"","[1926676]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,21.5101
1920762,2,"1920762","Litunavirus","","viruses",TRUE,10.4488,1402,2,NA,NA,99.1935,56.5,"10^-25.413",NA,NA,NA,NA,NA,NA,NA,"","[3058783]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,11.4488
1912216,2,"1912216","Cutibacterium","","bacteria",FALSE,302.681,40613,65,NA,NA,97.9492,432.354,"10^-225.518",NA,NA,NA,NA,NA,NA,NA,"","[1747]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",140.393,198.545684662246,0.818298828543367
1870884,2,"1870884","Clostridioides","","bacteria",FALSE,15.8596,2128,3,NA,NA,81.8417,266,"10^-102.413",NA,NA,NA,NA,NA,NA,NA,"","[1496]",1,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,16.8596
1869285,2,"1869285","Allofrancisella","","bacteria",FALSE,61.3888,8237,9,NA,NA,83.1572,119.667,"10^-41.2135",NA,NA,NA,NA,NA,NA,NA,"","[1085647]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,62.3888
1866885,2,"1866885","Mycolicibacterium","","bacteria",FALSE,52.5423,7050,9,NA,NA,97.2206,68.4444,"10^-28.4654",NA,NA,NA,NA,NA,NA,NA,"","[370526, 59813]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",262.6705,371.472183535322,-0.561459913637197
1283313,2,"1283313","Alloprevotella","","bacteria",FALSE,0,NA,NA,NA,NA,NA,NA,"",67.6491,9077,4,1,9077,93.2,427,"10^-271.955","[76122]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,1
1164882,2,"1164882","Lachnoanaerobaculum","","bacteria",FALSE,1101.39,147782,176,NA,NA,90.3014,624.006,"10^-182.476",NA,NA,NA,NA,NA,NA,NA,"","[2490855, 617123]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,1102.39
1069494,2,"1069494","Trueperella","","bacteria",FALSE,22.8801,3070,7,NA,NA,97.1674,272.143,"10^-162.798",NA,NA,NA,NA,NA,NA,NA,"","[59561]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,23.8801
988112,2,"988112","Eugnorisma","","eukaryota",FALSE,18.0731,2425,7,NA,NA,80.6774,156,"10^-52.5643",NA,NA,NA,NA,NA,NA,NA,"","[988114]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,19.0731
909656,2,"909656","Phocaeicola","","bacteria",FALSE,6.55847,880,2,NA,NA,88.6188,228.5,"10^-60.9724",NA,NA,NA,NA,NA,NA,NA,"","[821]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,7.55847
572808,2,"572808","Agriphila","","eukaryota",FALSE,5.47781,735,2,NA,NA,80.645,186,"10^-65.0353",NA,NA,NA,NA,NA,NA,NA,"","[572809]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,6.47781
556257,2,"556257","Pseudolabrys","","bacteria",FALSE,7.22922,970,1,NA,NA,84.348,115,"10^-41.2276",NA,NA,NA,NA,NA,NA,NA,"","[331696]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,8.22922
501783,2,"501783","Cloacibacterium","","bacteria",FALSE,8.3695,1123,1,NA,NA,95.652,46,"10^-16.2367",NA,NA,NA,NA,NA,NA,NA,"","[2004710]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,9.3695
478394,2,"478394","Diadumene","","eukaryota",FALSE,1.71415,230,1,NA,NA,86.667,90,"10^-32.4137",NA,NA,NA,NA,NA,NA,NA,"","[1789172]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,2.71415
415014,2,"415014","Proteiniborus","","bacteria",FALSE,30.4745,4089,6,NA,NA,81.3463,275.333,"10^-105.122",NA,NA,NA,NA,NA,NA,NA,"","[3050072]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,31.4745
375288,2,"375288","Parabacteroides","","bacteria",FALSE,139.062,18659,20,NA,NA,97.8571,672.3,"10^-230.802",NA,NA,NA,NA,NA,NA,NA,"","[1217282, 823]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,140.062
354349,2,"354349","Pseudochrobactrum","","bacteria",FALSE,217.719,29213,29,NA,NA,93.3765,794.103,"10^-276.272",NA,NA,NA,NA,NA,NA,NA,"","[2879116, 2834768]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,218.719
334624,2,"334624","Oppiella","","eukaryota",FALSE,80.9971,10868,14,NA,NA,98.2531,629.5,"10^-110.951",NA,NA,NA,NA,NA,NA,NA,"","[334625]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,81.9971
254717,2,"254717","Chrysodeixis","","eukaryota",FALSE,54.1894,7271,11,NA,NA,80.6927,514.727,"10^-203.203",NA,NA,NA,NA,NA,NA,NA,"","[689277]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,55.1894
221904,2,"221904","Hydrotaea","","eukaryota",FALSE,3.15999,424,1,NA,NA,81.081,111,"10^-34.3811",NA,NA,NA,NA,NA,NA,NA,"","[559647]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,4.15999
212742,2,"212742","Morococcus","","bacteria",FALSE,15.2112,2041,3,NA,NA,87.8263,512.667,"10^-147.256",NA,NA,NA,NA,NA,NA,NA,"","[1056807]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,16.2112
195950,2,"195950","Tannerella","","bacteria",FALSE,1862.78,249944,410,NA,NA,92.4151,379.559,"10^-145.469",NA,NA,NA,NA,NA,NA,NA,"","[712710, 28112]",1,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,1863.78
187218,2,"187218","Tequintavirus","","viruses",TRUE,12.558,1685,1,NA,NA,100,43,"10^-16.9522",NA,NA,NA,NA,NA,NA,NA,"","[3017287]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",75.8575,107.278705307717,-0.575362439206778
186188,2,"186188","Xylanimonas","","bacteria",FALSE,2.30292,309,1,NA,NA,84.615,117,"10^-42.5925",NA,NA,NA,NA,NA,NA,NA,"","[186189]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,3.30292
173369,2,"173369","Cephaleuros","","eukaryota",FALSE,18.8407,2528,4,NA,NA,99.0738,51,"10^-21.6822",NA,NA,NA,NA,NA,NA,NA,"","[1985640]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",196.0975,277.323744047458,-0.633279782158815
168630,2,"168630","Chilo","","eukaryota",FALSE,7.57205,1016,2,NA,NA,87.0905,344.5,"10^-153.0",NA,NA,NA,NA,NA,NA,NA,"","[168631]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,8.57205
165696,2,"165696","Novosphingobium","","bacteria",FALSE,2.18367,293,1,NA,NA,91.729,133,"10^-63.1224",NA,NA,NA,NA,NA,NA,NA,"","[1016987]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,3.18367
162289,2,"162289","Peptoniphilus","","bacteria",FALSE,7.67639,1030,1,NA,NA,99.413,511,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[2948573]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,8.67639
150022,2,"150022","Finegoldia","","bacteria",FALSE,23.8043,3194,8,NA,NA,92.7214,239.375,"10^-126.769",NA,NA,NA,NA,NA,NA,NA,"","[1260]",1,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,24.8043
133925,2,"133925","Olsenella","","bacteria",FALSE,6.82677,916,1,NA,NA,82.162,740,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[133926]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,7.82677
118747,2,"118747","Bulleidia","","bacteria",FALSE,196.21,26327,29,NA,NA,90.1981,726.034,"10^-200.433",NA,NA,NA,NA,NA,NA,NA,"","[2806552]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,197.21
117563,2,"117563","Granulicatella","","bacteria",FALSE,877.538,117746,168,NA,NA,89.4619,472.321,"10^-163.394",NA,NA,NA,NA,NA,NA,NA,"","[137732, 46124]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,878.538
99105,2,"99105","Tanacetum","","eukaryota",FALSE,0,NA,NA,NA,NA,NA,NA,"",67.9621,9119,4,1,9119,79.2,624,"10^-293.893","[118510]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,1
86331,2,"86331","Mogibacterium","","bacteria",FALSE,39.0229,5236,5,NA,NA,90.2113,495.6,"10^-220.158",NA,NA,NA,NA,NA,NA,NA,"","[114527]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,40.0229
84406,2,"84406","Virgibacillus","","bacteria",FALSE,8.74214,1173,1,NA,NA,82,100,"10^-30.9955",NA,NA,NA,NA,NA,NA,NA,"","[2831673]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,9.74214
83654,2,"83654","Leclercia","","bacteria",FALSE,20.607,2765,6,NA,NA,98.4958,239.167,"10^-123.137",NA,NA,NA,NA,NA,NA,NA,"","[2815358]",0,"RDC_INC_PAN_b_018_T_775837_taxon_report","PAN018","PtCl4 eSISPA",0,0,21.607
