"tax_id","tax_level","genus_tax_id","name","common_name","category","is_phage","nt_bpm","nt_base_count","nt_count","nt_contigs","nt_contig_b","nt_percent_identity","nt_alignment_length","nt_e_value","nr_bpm","nr_base_count","nr_count","nr_contigs","nr_contig_b","nr_percent_identity","nr_alignment_length","nr_e_value","species_tax_ids","known_pathogen","sample_ID","short_name_id","protocol","z_score"
2767842,2,"2767842","Lactiplantibacillus","","bacteria",FALSE,11.0955,849,1,NA,NA,93.6671,679,"10^-168.093",NA,NA,NA,NA,NA,NA,NA,"","[1590]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-3.67545150244356
2767353,2,"2767353","Lancefieldella","","bacteria",FALSE,236.677,18110,24,NA,NA,91.1241,577.875,"10^-233.511",NA,NA,NA,NA,NA,NA,NA,"","[3022127, 1382]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",237.677
2759736,2,"2759736","Lacticaseibacillus","","bacteria",FALSE,11.958,915,2,NA,NA,95.452,283,"10^-160.314",NA,NA,NA,NA,NA,NA,NA,"","[1597]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-6.10934729713979
2755140,2,"2755140","Pseudoleptotrichia","","bacteria",FALSE,11.6052,888,1,NA,NA,80.885,633,"10^-254.577",NA,NA,NA,NA,NA,NA,NA,"","[157692]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",12.6052
2742598,2,"2742598","Limosilactobacillus","","bacteria",FALSE,269.572,20627,24,NA,NA,89.429,605.292,"10^-195.292",NA,NA,NA,NA,NA,NA,NA,"","[2742601, 1633, 1632, 1613, 1598]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-20.9004326604473
2571159,2,"2571159","Mycetohabitans","","bacteria",FALSE,12.6637,969,1,NA,NA,86.25,560,"10^-264.923",NA,NA,NA,NA,NA,NA,NA,"","[2571162]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",13.6637
2529408,2,"2529408","Schaalia","","bacteria",FALSE,597.039,45684,61,NA,NA,88.7493,508.016,"10^-202.152",NA,NA,NA,NA,NA,NA,NA,"","[2709403, 181487, 52773, 1660]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",598.039
2490452,2,"2490452","Serpentinimonas","","bacteria",FALSE,13.1212,1004,2,NA,NA,92.464,351.5,"10^-191.361",NA,NA,NA,NA,NA,NA,NA,"","[1458426]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",14.1212
2093823,2,"2093823","Nanosynbacter","","bacteria",FALSE,136.975,10481,14,NA,NA,92.5199,481.071,"10^-222.992",NA,NA,NA,NA,NA,NA,NA,"","[2899133, 2572088]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",22.9423680833879
2004797,2,"2004797","Luteitalea","","bacteria",FALSE,4.67866,358,1,NA,NA,98.895,181,"10^-108.277",NA,NA,NA,NA,NA,NA,NA,"","[1855912]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-8.23891690734573
1912216,2,"1912216","Cutibacterium","","bacteria",FALSE,87.091,6664,7,NA,NA,97.7861,490,"10^-222.495",NA,NA,NA,NA,NA,NA,NA,"","[1747]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-180.232995160051
1860196,2,"1860196","Pseudobacter","","bacteria",FALSE,8.95218,685,1,NA,NA,92.015,526,"10^-289.653",NA,NA,NA,NA,NA,NA,NA,"","[2045420]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",9.95218
1847725,2,"1847725","Lawsonella","","bacteria",FALSE,38.2265,2925,3,NA,NA,94.6049,835.667,"10^-275.724",NA,NA,NA,NA,NA,NA,NA,"","[1528099]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-20.126201973519
1827478,2,"1827478","Youhaiella","","bacteria",FALSE,12.5853,963,1,NA,NA,93.873,816,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[1447062]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",13.5853
1653174,2,"1653174","Actinotignum","","bacteria",FALSE,11.3699,870,1,NA,NA,86.525,705,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[59505]",1,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",12.3699
1506553,2,"1506553","Lachnoclostridium","","bacteria",FALSE,34.5149,2641,2,NA,NA,88.9575,1150,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[1512]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",35.5149
1395974,2,"1395974","Tardiphaga","","bacteria",FALSE,27.9282,2137,2,NA,NA,88.833,535,"10^-186.713",NA,NA,NA,NA,NA,NA,NA,"","[2592814, 340268]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-31.1538999977969
1379908,2,"1379908","Rufibacter","","bacteria",FALSE,7.52767,576,1,NA,NA,93.827,81,"10^-35.8903",NA,NA,NA,NA,NA,NA,NA,"","[1379910]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",8.52767
1331051,2,"1331051","Saccharimonas","","bacteria",FALSE,6.69127,512,1,NA,NA,90.541,296,"10^-151.293",NA,NA,NA,NA,NA,NA,NA,"","[1917697]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",7.69127
1295327,2,"1295327","Croceicoccus","","bacteria",FALSE,5.5412,424,1,NA,NA,99.18,122,"10^-69.3355",NA,NA,NA,NA,NA,NA,NA,"","[450378]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",6.5412
1164882,2,"1164882","Lachnoanaerobaculum","","bacteria",FALSE,152.331,11656,17,NA,NA,89.6659,477.588,"10^-221.487",NA,NA,NA,NA,NA,NA,NA,"","[2490855, 617123]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",8.64293017615625
1055688,2,"1055688","Sandaracinus","","bacteria",FALSE,8.35101,639,1,NA,NA,82.474,97,"10^-30.3226",NA,NA,NA,NA,NA,NA,NA,"","[927083]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",9.35101
1046314,2,"1046314","Bimastos","","eukaryota",FALSE,8.44249,646,1,NA,NA,83.459,532,"10^-230.636",NA,NA,NA,NA,NA,NA,NA,"","[320977]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",9.44249
909656,2,"909656","Phocaeicola","","bacteria",FALSE,9.61869,736,1,NA,NA,97.3355,563,"10^-121.654",NA,NA,NA,NA,NA,NA,NA,"","[357276]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",10.61869
694002,2,"694002","Betacoronavirus","","viruses",FALSE,487.064,37269,40,NA,NA,96.9626,705.7,"10^-299.239",NA,NA,NA,NA,NA,NA,NA,"","[694009]",1,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",1.90892083004582
572808,2,"572808","Agriphila","","eukaryota",FALSE,15.0815,1154,2,NA,NA,82.489,297.5,"10^-119.403",NA,NA,NA,NA,NA,NA,NA,"","[572809]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",16.0815
543311,2,"543311","Parvimonas","","bacteria",FALSE,107.034,8190,12,NA,NA,93.1355,476.75,"10^-202.343",NA,NA,NA,NA,NA,NA,NA,"","[33033]",1,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",108.034
501783,2,"501783","Cloacibacterium","","bacteria",FALSE,8.92604,683,1,NA,NA,81.869,535,"10^-220.34",NA,NA,NA,NA,NA,NA,NA,"","[2976818]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-29.037810620295
469322,2,"469322","Steroidobacter","","bacteria",FALSE,21.9949,1683,2,NA,NA,85.3935,667,"10^-264.697",NA,NA,NA,NA,NA,NA,NA,"","[465721]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-62.756726334773
416916,2,"416916","Aggregatibacter","","bacteria",FALSE,1560.63,119416,144,NA,NA,93.6428,648.25,"10^-270.248",NA,NA,NA,NA,NA,NA,NA,"","[2866570, 2820817, 712150, 739, 732]",1,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",1561.63
398041,2,"398041","Flavisolibacter","","bacteria",FALSE,34.5018,2640,3,NA,NA,97.4297,713,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[2740583, 2675388, 1954249]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-13.4664733477152
379899,2,"379899","Niabella","","bacteria",FALSE,12.0103,919,1,NA,NA,91.876,677,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[2855689]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",13.0103
375288,2,"375288","Parabacteroides","","bacteria",FALSE,50.7203,3881,5,NA,NA,96.0489,589.2,"10^-213.77",NA,NA,NA,NA,NA,NA,NA,"","[2685834, 46503, 823]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",51.7203
366614,2,"366614","Haematobacter","","bacteria",FALSE,22.4654,1719,2,NA,NA,97.852,688,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[195105]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-2.55457061132218
343582,2,"343582","Nemotelus","","eukaryota",FALSE,10.9387,837,1,NA,NA,86.5944,552,"10^-124.842",NA,NA,NA,NA,NA,NA,NA,"","[343700]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",11.9387
323620,2,"323620","Shinella","","bacteria",FALSE,7.90667,605,1,NA,NA,97.04,473,"10^-291.757",NA,NA,NA,NA,NA,NA,NA,"","[1469646]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-15.0963939897955
271028,2,"271028","Anisus","","eukaryota",FALSE,9.52721,729,1,NA,NA,80.447,537,"10^-210.732",NA,NA,NA,NA,NA,NA,NA,"","[271030]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",10.52721
214904,2,"214904","Tepidibacter","","bacteria",FALSE,17.1202,1310,1,NA,NA,82.353,102,"10^-32.3593",NA,NA,NA,NA,NA,NA,NA,"","[3036126]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",18.1202
212742,2,"212742","Morococcus","","bacteria",FALSE,16.0486,1228,2,NA,NA,94.282,386.5,"10^-190.855",NA,NA,NA,NA,NA,NA,NA,"","[1056807]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",17.0486
195950,2,"195950","Tannerella","","bacteria",FALSE,139.223,10653,12,NA,NA,90.7493,634.167,"10^-270.413",NA,NA,NA,NA,NA,NA,NA,"","[712710, 28112]",1,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",140.223
165695,2,"165695","Sphingobium","","bacteria",FALSE,10.7818,825,1,NA,NA,98.048,666,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[120107]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-24.0734619474214
154116,2,"154116","Georgenia","","bacteria",FALSE,26.8696,2056,2,NA,NA,87.714,817,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[2589797]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",27.8696
152053,2,"152053","Starkeya","","bacteria",FALSE,18.3487,1404,2,NA,NA,93.741,527,"10^-302.689",NA,NA,NA,NA,NA,NA,NA,"","[2709380, 1873494]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-24.0622250492319
136099,2,"136099","Knoellia","","bacteria",FALSE,11.4745,878,1,NA,NA,96.884,706,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[913969]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-4.55963662434155
125216,2,"125216","Roseomonas","","bacteria",FALSE,9.25276,708,1,NA,NA,87.477,543,"10^-265.622",NA,NA,NA,NA,NA,NA,NA,"","[2897332]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-40.8931955764923
119044,2,"119044","Filomicrobium","","bacteria",FALSE,13.2388,1013,1,NA,NA,93.742,799,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[1608628]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",14.2388
118747,2,"118747","Bulleidia","","bacteria",FALSE,39.5595,3027,4,NA,NA,84.5394,583.5,"10^-212.629",NA,NA,NA,NA,NA,NA,NA,"","[2806552]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",40.5595
117563,2,"117563","Granulicatella","","bacteria",FALSE,819.745,62725,84,NA,NA,89.1452,540.702,"10^-225.541",NA,NA,NA,NA,NA,NA,NA,"","[137732, 46124]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",33.8637064771353
116125,2,"116125","Cosmia","","eukaryota",FALSE,5.55427,425,1,NA,NA,80.37,270,"10^-99.1827",NA,NA,NA,NA,NA,NA,NA,"","[987909]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",6.55427
115278,2,"115278","Eristalinus","","eukaryota",FALSE,20.3352,1556,2,NA,NA,89.2999,114,"10^-27.8975",NA,NA,NA,NA,NA,NA,NA,"","[2017640]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",21.3352
106589,2,"106589","Cupriavidus","","bacteria",FALSE,62.8874,4812,4,NA,NA,95.6518,849.5,"10^-266.455",NA,NA,NA,NA,NA,NA,NA,"","[119219, 68895]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",63.8874
93681,2,"93681","Roseateles","","bacteria",FALSE,18.8323,1441,2,NA,NA,82.371,227.5,"10^-90.7432",NA,NA,NA,NA,NA,NA,NA,"","[2714952]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",0.0310247150362534
93217,2,"93217","Pandoraea","","bacteria",FALSE,12.0103,919,1,NA,NA,90,90,"10^-36.5308",NA,NA,NA,NA,NA,NA,NA,"","[93218]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",13.0103
89966,2,"89966","Hymenobacter","","bacteria",FALSE,19.0544,1458,1,NA,NA,85.714,112,"10^-41.9253",NA,NA,NA,NA,NA,NA,NA,"","[2496028]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",20.0544
86331,2,"86331","Mogibacterium","","bacteria",FALSE,26.8304,2053,3,NA,NA,92.8013,327.333,"10^-180.544",NA,NA,NA,NA,NA,NA,NA,"","[114527, 86332]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",27.8304
84567,2,"84567","Pedobacter","","bacteria",FALSE,6.02475,461,1,NA,NA,80.072,276,"10^-100.546",NA,NA,NA,NA,NA,NA,NA,"","[2789740]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",7.02475
83618,2,"83618","Pseudoxanthomonas","","bacteria",FALSE,17.9305,1372,2,NA,NA,97.3178,527.5,"10^-198.86",NA,NA,NA,NA,NA,NA,NA,"","[1811322]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-15.9741917907147
80865,2,"80865","Delftia","","bacteria",FALSE,13.4871,1032,1,NA,NA,91.429,805,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[80866]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-3.19636540207332
79328,2,"79328","Chitinophaga","","bacteria",FALSE,47.7798,3656,3,NA,NA,85.8433,388.667,"10^-168.669",NA,NA,NA,NA,NA,NA,NA,"","[2725414, 2033437, 79329]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",48.7798
68287,2,"68287","Mesorhizobium","","bacteria",FALSE,62.1556,4756,5,NA,NA,87.145,649.2,"10^-270.132",NA,NA,NA,NA,NA,NA,NA,"","[2725666, 2584466, 2493677, 2082387]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-26.1105919124716
60957,2,"60957","Piscicola","","eukaryota",FALSE,15.9048,1217,2,NA,NA,96.186,444.5,"10^-267.428",NA,NA,NA,NA,NA,NA,NA,"","[60958]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",16.9048
59735,2,"59735","Bergeyella","","bacteria",FALSE,6.97878,534,1,NA,NA,91.713,362,"10^-193.749",NA,NA,NA,NA,NA,NA,NA,"","[354471]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",7.97878
59732,2,"59732","Chryseobacterium","","bacteria",FALSE,91.5736,7007,9,NA,NA,83.802,419.556,"10^-174.379",NA,NA,NA,NA,NA,NA,NA,"","[2966625, 2778077, 1324352, 1265445, 1241981, 536441, 373672]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-6.27495443954023
55193,2,"55193","Malassezia","","eukaryota",FALSE,23.7854,1820,2,NA,NA,90.5885,467.5,"10^-201.46",NA,NA,NA,NA,NA,NA,NA,"","[1514897, 76773]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-34.8056327309489
53457,2,"53457","Janibacter","","bacteria",FALSE,76.4137,5847,7,NA,NA,94.8559,670.429,"10^-279.124",NA,NA,NA,NA,NA,NA,NA,"","[2806261, 2761047, 857417, 262209]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-55.5466705506112
51829,2,"51829","Ricordea","","eukaryota",FALSE,13.5524,1037,2,NA,NA,88.4445,215.5,"10^-100.31",NA,NA,NA,NA,NA,NA,NA,"","[165100]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",14.5524
48736,2,"48736","Ralstonia","","bacteria",FALSE,4082.46,312380,322,NA,NA,94.6275,780.891,"10^-277.86",NA,NA,NA,NA,NA,NA,NA,"","[2842456, 1310165, 190721, 105219, 329, 305]",1,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",4083.46
48073,2,"48073","Microbulbifer","","bacteria",FALSE,7.8936,604,1,NA,NA,89.087,449,"10^-227.278",NA,NA,NA,NA,NA,NA,NA,"","[2681547]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-4.28353550174162
47670,2,"47670","Lautropia","","bacteria",FALSE,41.9772,3212,5,NA,NA,91.3241,455.4,"10^-188.15",NA,NA,NA,NA,NA,NA,NA,"","[47671]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",42.9772
47251,2,"47251","Leptolyngbya","","bacteria",FALSE,9.73631,745,1,NA,NA,88.908,595,"10^-304.009",NA,NA,NA,NA,NA,NA,NA,"","[2812896]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-26.5216633064441
46913,2,"46913","Devosia","","bacteria",FALSE,36.4752,2791,3,NA,NA,93.6073,784,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[2664417]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-8.98304560587381
46580,2,"46580","Spirometra","","eukaryota",FALSE,4.75707,364,1,NA,NA,96.847,222,"10^-129.46",NA,NA,NA,NA,NA,NA,NA,"","[99802]",1,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",5.75707
45402,2,"45402","Aquabacter","","bacteria",FALSE,7.98508,611,1,NA,NA,91.75,400,"10^-215.663",NA,NA,NA,NA,NA,NA,NA,"","[2820278]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",8.98508
45244,2,"45244","Emericellopsis","","eukaryota",FALSE,17.6038,1347,1,NA,NA,85.641,195,"10^-82.1694",NA,NA,NA,NA,NA,NA,NA,"","[2614577]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",18.6038
44259,2,"44259","Filifactor","","bacteria",FALSE,70.8725,5423,6,NA,NA,94.4463,619.333,"10^-248.978",NA,NA,NA,NA,NA,NA,NA,"","[143361]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",71.8725
41275,2,"41275","Brevundimonas","","bacteria",FALSE,6.74354,516,1,NA,NA,95.342,365,"10^-213.645",NA,NA,NA,NA,NA,NA,NA,"","[588932]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-56.4283602870116
40323,2,"40323","Stenotrophomonas","","bacteria",FALSE,47.2179,3613,4,NA,NA,97.4551,726.5,"10^-257.753",NA,NA,NA,NA,NA,NA,NA,"","[40324]",1,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-7.04347732039417
39948,2,"39948","Dialister","","bacteria",FALSE,9.30504,712,1,NA,NA,90.654,214,"10^-106.145",NA,NA,NA,NA,NA,NA,NA,"","[2161821]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",10.30504
34104,2,"34104","Streptobacillus","","bacteria",FALSE,25.3406,1939,2,NA,NA,86.127,456,"10^-165.739",NA,NA,NA,NA,NA,NA,NA,"","[34105]",1,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-4.58397756732203
34084,2,"34084","Riemerella","","bacteria",FALSE,18.9891,1453,2,NA,NA,81.376,483.5,"10^-192.629",NA,NA,NA,NA,NA,NA,NA,"","[103810, 34085]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",19.9891
34072,2,"34072","Variovorax","","bacteria",FALSE,83.0919,6358,7,NA,NA,89.1886,708,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[2762322, 434014, 282217, 34073]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",84.0919
33882,2,"33882","Microbacterium","","bacteria",FALSE,157.101,12021,13,NA,NA,95.9906,683.231,"10^-282.138",NA,NA,NA,NA,NA,NA,NA,"","[2782169, 2782168, 2086576, 1811285, 1581265, 869499, 162426]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-88.4129035999044
33042,2,"33042","Coprococcus","","bacteria",FALSE,8.0635,617,1,NA,NA,97.17,318,"10^-192.433",NA,NA,NA,NA,NA,NA,NA,"","[410072]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",9.0635
32257,2,"32257","Kingella","","bacteria",FALSE,21.7989,1668,3,NA,NA,93.1175,374,"10^-131.902",NA,NA,NA,NA,NA,NA,NA,"","[504, 502]",2,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",22.7989
32207,2,"32207","Rothia","","bacteria",FALSE,301.159,23044,36,NA,NA,94.3833,410.694,"10^-201.64",NA,NA,NA,NA,NA,NA,NA,"","[426589, 43675, 2047]",1,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",302.159
32067,2,"32067","Leptotrichia","","bacteria",FALSE,2552.59,195318,231,NA,NA,92.4897,638.727,"10^-252.784",NA,NA,NA,NA,NA,NA,NA,"","[1785996, 712368, 712362, 712361, 712357, 554406, 157691, 157688, 157687, 109328, 40542]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",8.49379114708989
32008,2,"32008","Burkholderia","","bacteria",FALSE,1064.62,81462,87,NA,NA,96.8392,773.598,"10^-287.369",NA,NA,NA,NA,NA,NA,NA,"","[2962884, 488447, 482957, 179879, 95486, 87883, 28450, 292]",3,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",4.15461534142825
29465,2,"29465","Veillonella","","bacteria",FALSE,7674.23,587214,725,NA,NA,88.6196,583.523,"10^-235.606",NA,NA,NA,NA,NA,NA,NA,"","[2682456, 2682455, 1244478, 423477, 248315, 39778, 39777, 29466]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",171.912994412873
29407,2,"29407","Rhodoplanes","","bacteria",FALSE,8.33794,638,1,NA,NA,93.869,473,"10^-271.172",NA,NA,NA,NA,NA,NA,NA,"","[674703]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-31.7469825388479
29393,2,"29393","Dolosigranulum","","bacteria",FALSE,19.2112,1470,2,NA,NA,90.869,565,"10^-295.551",NA,NA,NA,NA,NA,NA,NA,"","[29394]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",20.2112
28100,2,"28100","Phyllobacterium","","bacteria",FALSE,125.853,9630,11,NA,NA,84.1632,617.545,"10^-246.927",NA,NA,NA,NA,NA,NA,NA,"","[2718938, 1867719, 555317]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",126.853
13687,2,"13687","Sphingomonas","","bacteria",FALSE,92.214,7056,9,NA,NA,96.2192,610.111,"10^-272.642",NA,NA,NA,NA,NA,NA,NA,"","[3014784, 2714942, 2219696, 40681]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-51.3619154349078
13332,2,"13332","Amborella","","eukaryota",FALSE,5.47586,419,1,NA,NA,82.591,247,"10^-97.1628",NA,NA,NA,NA,NA,NA,NA,"","[13333]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",6.47586
10242,2,"10242","Orthopoxvirus","","viruses",FALSE,8.73001,668,1,NA,NA,96.407,501,"10^-305.456",NA,NA,NA,NA,NA,NA,NA,"","[10244]",1,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-9.37894114016508
5761,2,"5761","Naegleria","","eukaryota",FALSE,172.509,13200,23,NA,NA,94.138,386.348,"10^-192.913",NA,NA,NA,NA,NA,NA,NA,"","[5763]",1,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",6.91374075468175
5149,2,"5149","Chaetomium","","eukaryota",FALSE,17.839,1365,2,NA,NA,90.717,521,"10^-274.566",NA,NA,NA,NA,NA,NA,NA,"","[1628907]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-23.6338310377537
5052,2,"5052","Aspergillus","","eukaryota",FALSE,19.172,1467,2,NA,NA,87.2095,578.5,"10^-281.72",NA,NA,NA,NA,NA,NA,NA,"","[182096]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-46.5314982370486
4640,2,"4640","Musa","","eukaryota",FALSE,8.54705,654,1,NA,NA,92.857,378,"10^-208.826",NA,NA,NA,NA,NA,NA,NA,"","[4641]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-3.81310427976923
3817,2,"3817","Arachis","","eukaryota",FALSE,41.546,3179,3,NA,NA,89.5206,898.333,"10^-270.605",NA,NA,NA,NA,NA,NA,NA,"","[3818]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",-9.75086863884828
3413,2,"3413","Liriodendron","","eukaryota",FALSE,8.54705,654,1,NA,NA,94.758,496,"10^-291.05",NA,NA,NA,NA,NA,NA,NA,"","[3415]",0,"RDC_INC_PAN_si_015_775888_taxon_report","PAN015","Standard SISPA",9.54705
