"tax_id","tax_level","genus_tax_id","name","common_name","category","is_phage","nt_bpm","nt_base_count","nt_count","nt_contigs","nt_contig_b","nt_percent_identity","nt_alignment_length","nt_e_value","nr_bpm","nr_base_count","nr_count","nr_contigs","nr_contig_b","nr_percent_identity","nr_alignment_length","nr_e_value","species_tax_ids","known_pathogen","sample_ID","short_name_id","protocol","z_score"
1912216,2,"1912216","Cutibacterium","","bacteria",FALSE,55.2612,1283,3,NA,NA,95.0253,273.667,"10^-161.206",NA,NA,NA,NA,NA,NA,NA,NA,"[1747]",0,"NTCbi","NTCbi","Standard SISPA",0.11857068640228
121227,2,"121227","Pthirus","","eukaryota",FALSE,11.3279,263,1,NA,NA,92.398,171,"10^-86.3435",NA,NA,NA,NA,NA,NA,NA,NA,"[121228]",1,"NTCbi","NTCbi","Standard SISPA",0.229058625580439
80865,2,"80865","Delftia","","bacteria",FALSE,19.3393,449,2,NA,NA,94.7175,179.5,"10^-96.9583",NA,NA,NA,NA,NA,NA,NA,NA,"[80866]",0,"NTCbi","NTCbi","Standard SISPA",0.185265909722024
80764,2,"80764","Aphis","","eukaryota",FALSE,385.321,8946,32,NA,NA,96.7932,232.438,"10^-136.002",NA,NA,NA,NA,NA,NA,NA,NA,"[80765]",0,"NTCbi","NTCbi","Standard SISPA",0.0484740490461451
60940,2,"60940","Branchellion","","eukaryota",FALSE,10.1219,235,1,NA,NA,85.437,206,"10^-86.9489",NA,NA,NA,NA,NA,NA,NA,NA,"[375517]",0,"NTCbi","NTCbi","Standard SISPA",0.23914901062754
44249,2,"44249","Paenibacillus","","bacteria",FALSE,335.099,7780,35,NA,NA,95.7728,190.943,"10^-106.725",NA,NA,NA,NA,NA,NA,NA,NA,"[1536771]",0,"NTCbi","NTCbi","Standard SISPA",0.0517981481292964
33986,2,"33986","Exiguobacterium","","bacteria",FALSE,65.7708,1527,8,NA,NA,95.487,148.75,"10^-79.8857",NA,NA,NA,NA,NA,NA,NA,NA,"[1428684]",0,"NTCbi","NTCbi","Standard SISPA",0.10977044982675
28453,2,"28453","Sphingobacterium","","bacteria",FALSE,2125.9,49357,151,NA,NA,88.6609,286.682,"10^-138.724",NA,NA,NA,NA,NA,NA,NA,NA,"[459529]",0,"NTCbi","NTCbi","Standard SISPA",0.0212280498487812
12059,2,"12059","Enterovirus","","viruses",FALSE,6.50385,151,1,NA,NA,99.338,151,"10^-89.1423",NA,NA,NA,NA,NA,NA,NA,NA,"[138950]",1,"NTCbi","NTCbi","Standard SISPA",0.281669139265191
6397,2,"6397","Lumbricus","","eukaryota",FALSE,11.0695,257,1,NA,NA,80.357,168,"10^-56.8453",NA,NA,NA,NA,NA,NA,NA,NA,"[35632]",0,"NTCbi","NTCbi","Standard SISPA",0.231102419379128
5820,2,"5820","Plasmodium","","eukaryota",FALSE,81.2336,1886,4,NA,NA,94.4225,320.75,"10^-179.64",NA,NA,NA,NA,NA,NA,NA,NA,"[5833]",1,"NTCbi","NTCbi","Standard SISPA",0.099870483618188
5761,2,"5761","Naegleria","","eukaryota",FALSE,1140.93,26489,138,NA,NA,98.753,125.768,"10^-71.1061",NA,NA,NA,NA,NA,NA,NA,NA,"[5763]",1,"NTCbi","NTCbi","Standard SISPA",0.0287540948444513
1269,2,"1269","Micrococcus","","bacteria",FALSE,24507.4,568988,895,NA,NA,96.8857,597.974,"10^-306.138",NA,NA,NA,NA,NA,NA,NA,NA,"[2995171, 1811305, 1179670, 566027, 1270]",0,"NTCbi","NTCbi","Standard SISPA",0.00634725602590413
724,2,"724","Haemophilus","","bacteria",FALSE,16.3673,380,1,NA,NA,93.842,341,"10^-191.716",NA,NA,NA,NA,NA,NA,NA,NA,"[729]",1,"NTCbi","NTCbi","Standard SISPA",0.198190442498699
662,2,"662","Vibrio","","bacteria",FALSE,9.0451,210,1,NA,NA,96.721,183,"10^-104.155",NA,NA,NA,NA,NA,NA,NA,NA,"[663]",1,"NTCbi","NTCbi","Standard SISPA",0.24953167437001
561,2,"561","Escherichia","","bacteria",FALSE,31.2702,726,1,NA,NA,98.24,682,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,NA,"[562]",1,"NTCbi","NTCbi","Standard SISPA",0.151699572345077
469,2,"469","Acinetobacter","","bacteria",FALSE,15.6351,363,2,NA,NA,98.889,135,"10^-77.5258",NA,NA,NA,NA,NA,NA,NA,NA,"[202956]",0,"NTCbi","NTCbi","Standard SISPA",0.201852015291878
374,2,"374","Bradyrhizobium","","bacteria",FALSE,13808.4,320590,299,NA,NA,96.4859,1037.45,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,NA,"[2715960]",0,"NTCbi","NTCbi","Standard SISPA",0.00843816711183965
286,2,"286","Pseudomonas","","bacteria",FALSE,15962.1,370592,635,NA,NA,97.4167,534.254,"10^-276.335",NA,NA,NA,NA,NA,NA,NA,NA,"[2976884, 2018067, 75588, 294, 287]",2,"NTCbi","NTCbi","Standard SISPA",0.00785291769865643
-200,2,"-200","all taxa with neither family nor genus classification","","",FALSE,23.1727,538,1,NA,NA,93.795,419,"10^-238.287",NA,NA,NA,NA,NA,NA,NA,NA,"[77133]",0,"NTCbi","NTCbi","Standard SISPA",0.172004450082239
-200687329,2,"-200687329","non-genus-specific reads in family Anelloviridae","","viruses",FALSE,81.3628,1889,2,NA,NA,93.342,907.5,"10^-192.097",NA,NA,NA,NA,NA,NA,NA,NA,"[432261, 68887]",0,"NTCbi","NTCbi","Standard SISPA",0.0997990741576069
2979332,2,"2979332","Prescottella","","bacteria",FALSE,947.92,21184,37,NA,NA,95.2904,67.7568,"10^-29.2562",NA,NA,NA,NA,NA,NA,NA,NA,"[1323361]",0,"RDC_INC_PAN_bi_017_775875_taxon_report","PAN017","Standard SISPA",948.92
1920774,2,"1920774","Drulisvirus","","viruses",TRUE,2162.18,48320,100,NA,NA,98.6923,67.64,"10^-25.3308",NA,NA,NA,NA,NA,NA,NA,NA,"[3044024]",0,"RDC_INC_PAN_bi_017_775875_taxon_report","PAN017","Standard SISPA",2163.18
186846,2,"186846","Salasvirus","","viruses",TRUE,34.4552,770,1,NA,NA,88.622,624,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,NA,"[2915344]",0,"RDC_INC_PAN_bi_017_775875_taxon_report","PAN017","Standard SISPA",35.4552
33882,2,"33882","Microbacterium","","bacteria",FALSE,112.673,2518,1,NA,NA,92.38,2441,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,NA,"[2086576]",0,"RDC_INC_PAN_bi_017_775875_taxon_report","PAN017","Standard SISPA",113.673
6726,2,"6726","Procambarus","","eukaryota",FALSE,28.1906,630,1,NA,NA,83.085,402,"10^-169.001",NA,NA,NA,NA,NA,NA,NA,NA,"[6728]",0,"RDC_INC_PAN_bi_017_775875_taxon_report","PAN017","Standard SISPA",29.1906
5820,2,"5820","Plasmodium","","eukaryota",FALSE,2154.48,48148,67,NA,NA,95.541,530.433,"10^-255.377",NA,NA,NA,NA,NA,NA,NA,NA,"[880534, 5833]",1,"RDC_INC_PAN_bi_017_775875_taxon_report","PAN017","Standard SISPA",207.155991111285
5761,2,"5761","Naegleria","","eukaryota",FALSE,167.712,3748,6,NA,NA,94.0842,462.667,"10^-230.066",NA,NA,NA,NA,NA,NA,NA,NA,"[5763]",1,"RDC_INC_PAN_bi_017_775875_taxon_report","PAN017","Standard SISPA",-27.9552485814828
4930,2,"4930","Saccharomyces","","eukaryota",FALSE,370.237,8274,17,NA,NA,96.1744,85.4706,"10^-28.386",NA,NA,NA,NA,NA,NA,NA,NA,"[4932]",1,"RDC_INC_PAN_bi_017_775875_taxon_report","PAN017","Standard SISPA",371.237
1177,2,"1177","Nostoc","","bacteria",FALSE,40.1828,898,3,NA,NA,100,65.6667,"10^-20.2316",NA,NA,NA,NA,NA,NA,NA,NA,"[2576903]",0,"RDC_INC_PAN_bi_017_775875_taxon_report","PAN017","Standard SISPA",41.1828
2912996,2,"2912996","Changpingibacter","","bacteria",FALSE,1.24164,485,1,NA,NA,82.043,323,"10^-128.611",NA,NA,NA,NA,NA,NA,NA,NA,"[2758440]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",2.24164
2807511,2,"2807511","Humisphaera","","bacteria",FALSE,13.1742,5146,10,NA,NA,90.2954,468.9,"10^-212.692",NA,NA,NA,NA,NA,NA,NA,NA,"[2807512]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",14.1742
2803850,2,"2803850","Mammaliicoccus","","bacteria",FALSE,6.28501,2455,4,NA,NA,97.8738,564.5,"10^-280.261",NA,NA,NA,NA,NA,NA,NA,NA,"[1296]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",7.28501
2675232,2,"2675232","Neobacillus","","bacteria",FALSE,1.38245,540,2,NA,NA,91.3445,190,"10^-94.532",NA,NA,NA,NA,NA,NA,NA,NA,"[3047873, 1215031]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",2.38245
1982251,2,"1982251","Pahexavirus","","viruses",TRUE,1.0394,406,1,NA,NA,92.157,357,"10^-193.069",NA,NA,NA,NA,NA,NA,NA,NA,"[1982280]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",2.0394
1912216,2,"1912216","Cutibacterium","","bacteria",FALSE,227.459,88848,131,NA,NA,96.9585,586.176,"10^-274.604",NA,NA,NA,NA,NA,NA,NA,NA,"[2559073, 1747]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",20.5361820293647
1822464,2,"1822464","Paraburkholderia","","bacteria",FALSE,2.26824,886,2,NA,NA,95.6655,415.5,"10^-246.868",NA,NA,NA,NA,NA,NA,NA,NA,"[2861782]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",3.26824
1307799,2,"1307799","Pegivirus","","viruses",FALSE,10.3479,4042,5,NA,NA,89.1874,669.4,"10^-293.628",NA,NA,NA,NA,NA,NA,NA,NA,"[3052608]",1,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",11.3479
1046314,2,"1046314","Bimastos","","eukaryota",FALSE,0.261129,102,1,NA,NA,98.148,54,"10^-23.0289",NA,NA,NA,NA,NA,NA,NA,NA,"[320977]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",1.261129
687332,2,"687332","Betatorquevirus","","viruses",FALSE,150.364,58734,106,NA,NA,90.8558,502.566,"10^-227.458",NA,NA,NA,NA,NA,NA,NA,NA,"[3050361, 93678]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",151.364
665874,2,"665874","Limnohabitans","","bacteria",FALSE,1.02147,399,1,NA,NA,93.617,188,"10^-99.3399",NA,NA,NA,NA,NA,NA,NA,NA,"[1835771]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",2.02147
572808,2,"572808","Agriphila","","eukaryota",FALSE,1.56165,610,2,NA,NA,82.8705,266.5,"10^-106.395",NA,NA,NA,NA,NA,NA,NA,NA,"[572809]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",2.56165
501783,2,"501783","Cloacibacterium","","bacteria",FALSE,10.2967,4022,5,NA,NA,93.2174,785.8,"10^-228.159",NA,NA,NA,NA,NA,NA,NA,NA,"[2004710, 237258]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",11.2967
337004,2,"337004","Microcella","","bacteria",FALSE,1.04452,408,1,NA,NA,97.043,372,"10^-226.674",NA,NA,NA,NA,NA,NA,NA,NA,"[279828]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",2.04452
334624,2,"334624","Oppiella","","eukaryota",FALSE,1.78694,698,2,NA,NA,94.134,308,"10^-171.177",NA,NA,NA,NA,NA,NA,NA,NA,"[334625]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",2.78694
320234,2,"320234","Leptophobia","","eukaryota",FALSE,0.972833,380,1,NA,NA,85.345,348,"10^-155.34",NA,NA,NA,NA,NA,NA,NA,NA,"[320235]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",1.972833
318808,2,"318808","Acholoe","","eukaryota",FALSE,1.07012,418,1,NA,NA,92.835,321,"10^-175.274",NA,NA,NA,NA,NA,NA,NA,NA,"[2922911]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",2.07012
271773,2,"271773","Alentia","","eukaryota",FALSE,0.637462,249,1,NA,NA,81.633,196,"10^-71.8744",NA,NA,NA,NA,NA,NA,NA,NA,"[271774]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",1.637462
271028,2,"271028","Anisus","","eukaryota",FALSE,1.85862,726,2,NA,NA,83.401,329.5,"10^-137.184",NA,NA,NA,NA,NA,NA,NA,NA,"[271030]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",2.85862
247414,2,"247414","Ophonus","","eukaryota",FALSE,1.39781,546,1,NA,NA,80.444,496,"10^-193.612",NA,NA,NA,NA,NA,NA,NA,NA,"[247415]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",2.39781
212742,2,"212742","Morococcus","","bacteria",FALSE,0.939552,367,1,NA,NA,94.062,320,"10^-180.079",NA,NA,NA,NA,NA,NA,NA,NA,"[1056807]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",1.939552
189978,2,"189978","Bibio","","eukaryota",FALSE,0.350732,137,1,NA,NA,96.875,96,"10^-48.8541",NA,NA,NA,NA,NA,NA,NA,NA,"[189979]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",1.350732
168630,2,"168630","Chilo","","eukaryota",FALSE,4.65936,1820,4,NA,NA,84.6829,278,"10^-51.5916",NA,NA,NA,NA,NA,NA,NA,NA,"[168631]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",5.65936
162289,2,"162289","Peptoniphilus","","bacteria",FALSE,1.03428,404,1,NA,NA,84,375,"10^-161.483",NA,NA,NA,NA,NA,NA,NA,NA,"[54005]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",2.03428
150247,2,"150247","Anoxybacillus","","bacteria",FALSE,1.56165,610,1,NA,NA,83.172,309,"10^-127.258",NA,NA,NA,NA,NA,NA,NA,NA,"[294699]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",2.56165
150022,2,"150022","Finegoldia","","bacteria",FALSE,12.0913,4723,10,NA,NA,96.3415,438.1,"10^-265.102",NA,NA,NA,NA,NA,NA,NA,NA,"[1260]",1,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",13.0913
144423,2,"144423","Oxytorus","","eukaryota",FALSE,0.862749,337,1,NA,NA,87.324,284,"10^-132.098",NA,NA,NA,NA,NA,NA,NA,NA,"[495374]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",1.862749
132116,2,"132116","Megachile","","eukaryota",FALSE,0.775706,303,1,NA,NA,83.471,121,"10^-42.5779",NA,NA,NA,NA,NA,NA,NA,NA,"[481575]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",1.775706
121222,2,"121222","Pediculus","","eukaryota",FALSE,2.33736,913,1,NA,NA,81.287,342,"10^-133.389",NA,NA,NA,NA,NA,NA,NA,NA,"[121225]",1,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",3.33736
119997,2,"119997","Chionographis","","eukaryota",FALSE,0.663062,259,1,NA,NA,84.444,225,"10^-93.0862",NA,NA,NA,NA,NA,NA,NA,NA,"[119999]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",1.663062
95189,2,"95189","Apamea","","eukaryota",FALSE,0.412174,161,1,NA,NA,80,120,"10^-36.4058",NA,NA,NA,NA,NA,NA,NA,NA,"[689061]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",1.412174
93681,2,"93681","Roseateles","","bacteria",FALSE,7.81338,3052,5,NA,NA,93.9012,560.8,"10^-298.971",NA,NA,NA,NA,NA,NA,NA,NA,"[452440]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",8.81338
92793,2,"92793","Aquabacterium","","bacteria",FALSE,4.55695,1780,4,NA,NA,94.8428,406,"10^-236.586",NA,NA,NA,NA,NA,NA,NA,NA,"[2898431, 1296669]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",5.55695
86795,2,"86795","Marmoricola","","bacteria",FALSE,0.837148,327,1,NA,NA,98.233,283,"10^-173.956",NA,NA,NA,NA,NA,NA,NA,NA,"[1298863]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",1.837148
83618,2,"83618","Pseudoxanthomonas","","bacteria",FALSE,4.90769,1917,4,NA,NA,98.4778,354.75,"10^-222.067",NA,NA,NA,NA,NA,NA,NA,NA,"[1811321, 128785]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",5.90769
79820,2,"79820","Lophotrichus","","eukaryota",FALSE,0.957472,374,1,NA,NA,97.554,327,"10^-199.969",NA,NA,NA,NA,NA,NA,NA,NA,"[2075132]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",1.957472
79498,2,"79498","Lacanobia","","eukaryota",FALSE,1.8663,729,1,NA,NA,81.731,104,"10^-32.3509",NA,NA,NA,NA,NA,NA,NA,NA,"[987426]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",2.8663
60957,2,"60957","Piscicola","","eukaryota",FALSE,18.8371,7358,14,NA,NA,96.6147,492.5,"10^-251.847",NA,NA,NA,NA,NA,NA,NA,NA,"[60958]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",19.8371
60940,2,"60940","Branchellion","","eukaryota",FALSE,1.13156,442,1,NA,NA,93.932,412,"10^-234.864",NA,NA,NA,NA,NA,NA,NA,NA,"[375517]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",-1.91088190557766
60834,2,"60834","Nebria","","eukaryota",FALSE,1.44645,565,1,NA,NA,84.103,585,"10^-260.1",NA,NA,NA,NA,NA,NA,NA,NA,"[110024]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",2.44645
56587,2,"56587","Furcula","","eukaryota",FALSE,1.50789,589,1,NA,NA,81.866,568,"10^-234.724",NA,NA,NA,NA,NA,NA,NA,NA,"[987943]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",2.50789
55709,2,"55709","Cerastoderma","","eukaryota",FALSE,1.56165,610,1,NA,NA,96.643,566,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,NA,"[55710]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",2.56165
55193,2,"55193","Malassezia","","eukaryota",FALSE,122.096,47692,87,NA,NA,95.9997,506.851,"10^-255.563",NA,NA,NA,NA,NA,NA,NA,NA,"[1514897, 76775, 76773]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",123.096
53457,2,"53457","Janibacter","","bacteria",FALSE,1.01635,397,1,NA,NA,96.176,340,"10^-202.01",NA,NA,NA,NA,NA,NA,NA,NA,"[2806261]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",2.01635
52939,2,"52939","Tridacna","","eukaryota",FALSE,0.678423,265,1,NA,NA,84,225,"10^-91.7138",NA,NA,NA,NA,NA,NA,NA,NA,"[80833]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",1.678423
47766,2,"47766","Agrotis","","eukaryota",FALSE,0.437775,171,1,NA,NA,84.298,121,"10^-43.9503",NA,NA,NA,NA,NA,NA,NA,NA,"[997525]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",1.437775
46913,2,"46913","Devosia","","bacteria",FALSE,1.13924,445,1,NA,NA,88.36,378,"10^-185.496",NA,NA,NA,NA,NA,NA,NA,NA,"[2976680]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",2.13924
46580,2,"46580","Spirometra","","eukaryota",FALSE,5.81652,2272,5,NA,NA,88.0966,299.4,"10^-101.303",NA,NA,NA,NA,NA,NA,NA,NA,"[99802]",1,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",6.81652
39725,2,"39725","Circovirus","","viruses",FALSE,0.942112,368,1,NA,NA,98.442,321,"10^-199.977",NA,NA,NA,NA,NA,NA,NA,NA,"[1964372]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",1.942112
33465,2,"33465","Yponomeuta","European small ermine moth","eukaryota",FALSE,0.783387,306,1,NA,NA,86.316,285,"10^-128.665",NA,NA,NA,NA,NA,NA,NA,NA,"[2567736]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",1.783387
32207,2,"32207","Rothia","","bacteria",FALSE,5.95732,2327,3,NA,NA,95.438,730.333,"10^-289.569",NA,NA,NA,NA,NA,NA,NA,NA,"[1812678, 43675]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",6.95732
29048,2,"29048","Ophion","","eukaryota",FALSE,1.27748,499,1,NA,NA,81.25,96,"10^-28.2685",NA,NA,NA,NA,NA,NA,NA,NA,"[495356]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",2.27748
13687,2,"13687","Sphingomonas","","bacteria",FALSE,3.59948,1406,2,NA,NA,93.6967,664.5,"10^-241.281",NA,NA,NA,NA,NA,NA,NA,NA,"[2714943, 1176646]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",4.59948
12059,2,"12059","Enterovirus","","viruses",FALSE,0.540178,211,1,NA,NA,96.729,214,"10^-123.986",NA,NA,NA,NA,NA,NA,NA,NA,"[138950]",1,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",-1.39811321983473
7440,2,"7440","Dolichovespula","","eukaryota",FALSE,0.721944,282,1,NA,NA,82.213,253,"10^-98.5247",NA,NA,NA,NA,NA,NA,NA,NA,"[881891]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",1.721944
6643,2,"6643","Octopus","","eukaryota",FALSE,5.7858,2260,6,NA,NA,87.4277,320.167,"10^-136.606",NA,NA,NA,NA,NA,NA,NA,NA,"[6645]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",6.7858
6603,2,"6603","Mya","","eukaryota",FALSE,1.10852,433,1,NA,NA,82.258,434,"10^-178.574",NA,NA,NA,NA,NA,NA,NA,NA,"[6604]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",2.10852
6525,2,"6525","Biomphalaria","","eukaryota",FALSE,3.01322,1177,1,NA,NA,84.553,1230,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,NA,"[6526]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",4.01322
6397,2,"6397","Lumbricus","","eukaryota",FALSE,0.573459,224,1,NA,NA,84.293,191,"10^-76.6889",NA,NA,NA,NA,NA,NA,NA,NA,"[35632]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",-2.19455804962339
6288,2,"6288","Haemonchus","","eukaryota",FALSE,0.942112,368,1,NA,NA,85.044,341,"10^-150.545",NA,NA,NA,NA,NA,NA,NA,NA,"[6289]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",1.942112
6223,2,"6223","Lineus","","eukaryota",FALSE,0.363532,142,1,NA,NA,89.344,122,"10^-52.8671",NA,NA,NA,NA,NA,NA,NA,NA,"[88925]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",1.363532
6215,2,"6215","Hymenolepis","","eukaryota",FALSE,0.673303,263,1,NA,NA,96.889,225,"10^-131.513",NA,NA,NA,NA,NA,NA,NA,NA,"[85433]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",1.673303
6115,2,"6115","Metridium","","eukaryota",FALSE,1.51813,593,2,NA,NA,84.069,229.5,"10^-95.4971",NA,NA,NA,NA,NA,NA,NA,NA,"[6116]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",2.51813
5820,2,"5820","Plasmodium","","eukaryota",FALSE,20.2196,7898,14,NA,NA,94.8006,486.857,"10^-220.155",NA,NA,NA,NA,NA,NA,NA,NA,"[36330, 5858, 5833]",3,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",-5.99362720386193
5810,2,"5810","Toxoplasma","","eukaryota",FALSE,1.48741,581,2,NA,NA,86.7865,252.5,"10^-113.965",NA,NA,NA,NA,NA,NA,NA,NA,"[5811]",1,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",2.48741
5761,2,"5761","Naegleria","","eukaryota",FALSE,430.553,168179,428,NA,NA,93.9938,346.813,"10^-187.142",NA,NA,NA,NA,NA,NA,NA,NA,"[5763]",1,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",-20.3974935384723
5097,2,"5097","Monascus","","eukaryota",FALSE,3.78125,1477,3,NA,NA,81.9153,178.333,"10^-64.8252",NA,NA,NA,NA,NA,NA,NA,NA,"[5098]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",4.78125
5052,2,"5052","Aspergillus","","eukaryota",FALSE,1.01123,395,1,NA,NA,98.788,330,"10^-207.513",NA,NA,NA,NA,NA,NA,NA,NA,"[1915367]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",2.01123
4564,2,"4564","Triticum","","eukaryota",FALSE,0.714264,279,1,NA,NA,96.957,230,"10^-134.934",NA,NA,NA,NA,NA,NA,NA,NA,"[4571]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",1.714264
4512,2,"4512","Hordeum","","eukaryota",FALSE,4.30095,1680,2,NA,NA,88.9375,795.5,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,NA,"[4513]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",5.30095
3913,2,"3913","Vigna","","eukaryota",FALSE,0.87811,343,1,NA,NA,93.836,292,"10^-162.278",NA,NA,NA,NA,NA,NA,NA,NA,"[3914]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",1.87811
3633,2,"3633","Gossypium","","eukaryota",FALSE,2.10183,821,3,NA,NA,88.9707,240,"10^-113.422",NA,NA,NA,NA,NA,NA,NA,NA,"[3635]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",3.10183
2013,2,"2013","Nocardiopsis","","bacteria",FALSE,1.6487,644,2,NA,NA,93.3675,292.5,"10^-160.562",NA,NA,NA,NA,NA,NA,NA,NA,"[2831969]",0,"RDC_INC_PAN_bi_007_775874_taxon_report","PAN007","Standard SISPA",2.6487
